Temperature,Humidity,WindSpeed,Pressure,Rainfall
39.2,72.4,18.4,1021.8,111.3
39.4,44.7,11.5,982.1,42.4
32.6,61.5,10.2,987.0,72.5
19.3,89.7,3.0,1015.7,137.2
19.5,86.6,10.7,1014.5,146.1
23.7,95.9,17.4,1004.8,172.6
29.9,81.9,24.7,997.2,151.2
24.6,59.7,4.3,1011.3,79.5
30.6,51.2,18.7,1005.2,91.4
26.9,45.9,10.6,1001.4,52.2
16.7,82.3,17.7,991.7,129.4
15.8,40.2,12.0,996.5,70.1
15.8,78.9,12.3,1006.9,139.1
23.2,79.3,3.2,986.3,106.9
28.3,72.2,10.3,1004.9,86.9
35.6,95.6,28.2,985.9,172.8
20.5,86.3,26.8,1006.8,180.6
37.6,88.0,7.3,1005.3,114.5
25.0,76.8,28.1,1004.0,156.4
38.0,93.1,18.7,987.2,163.6
18.4,70.2,18.9,989.1,120.5
39.1,55.3,19.1,998.0,99.3
23.0,90.9,10.5,1001.5,120.2
29.5,46.2,26.4,1006.9,99.4
18.4,82.9,5.2,1004.0,139.1
15.9,92.4,25.9,992.1,166.7
20.8,49.2,8.5,1019.0,66.2
29.2,64.8,9.5,995.2,91.5
27.6,83.8,17.7,1002.6,133.8
18.2,46.1,26.3,983.4,92.0
30.0,44.5,6.3,1017.1,37.6
31.8,47.1,27.4,1012.7,91.8
18.9,56.5,27.4,1006.6,123.6
19.5,92.2,11.7,985.3,133.5
27.5,78.8,22.1,1009.4,148.1
32.5,47.3,28.3,1006.7,82.7
24.2,52.6,24.9,982.1,90.4
24.2,60.7,2.6,980.8,77.0
16.6,77.4,3.5,1001.6,120.0
22.0,61.2,16.8,1007.1,125.0
23.2,78.7,2.0,987.0,94.1
20.7,71.6,22.6,1004.2,135.9
18.1,56.0,29.8,990.6,117.7
39.6,89.4,20.2,1006.7,162.3
16.0,81.3,14.3,1001.0,124.2
17.7,59.1,13.4,1010.4,121.0
27.5,59.9,17.7,1007.7,96.1
33.9,54.8,16.2,1023.6,85.4
23.9,87.2,27.8,981.0,163.2
39.3,51.8,21.5,1009.2,105.8
28.4,72.9,27.9,989.5,134.9
24.5,41.9,9.7,999.7,61.5
36.3,74.2,26.3,986.6,128.6
36.0,65.8,19.4,1000.8,117.2
38.8,75.7,7.7,990.4,86.1
26.7,88.2,7.1,993.0,109.5
26.4,87.4,17.0,1018.6,133.9
34.6,82.8,26.0,984.2,156.9
25.1,69.9,20.9,991.7,133.8
26.5,82.6,12.8,1021.6,108.9
18.6,59.3,16.1,993.2,123.6
28.9,87.1,22.7,993.9,168.9
18.7,98.4,10.6,995.3,155.3
39.2,91.7,16.5,991.9,129.9
34.2,88.6,16.8,1005.9,152.9
20.1,53.2,13.9,1024.4,82.2
34.9,53.5,19.0,988.5,89.9
29.7,83.1,17.7,987.4,153.5
26.1,46.9,7.8,982.8,65.2
17.4,95.2,21.0,985.4,182.3
34.1,45.1,26.0,1004.8,92.5
21.8,95.8,28.1,990.6,197.4
37.0,55.7,11.5,1020.4,82.4
18.3,92.7,7.8,1024.1,144.1
32.3,50.2,8.1,1021.3,83.4
18.6,76.1,26.2,1006.7,146.8
38.9,81.0,24.5,987.6,131.3
33.4,44.2,6.4,1004.3,42.6
32.5,97.2,23.9,1017.0,177.3
18.7,63.8,12.0,996.3,94.8
34.5,91.2,28.4,1007.6,164.3
29.2,41.1,4.6,1011.1,60.8
16.4,72.4,27.9,1018.4,150.9
27.0,66.4,6.7,1021.3,94.4
34.4,87.3,5.5,991.3,116.4
36.8,83.6,7.8,1004.5,113.5
28.4,49.2,18.7,1023.7,87.5
36.5,71.1,8.9,982.3,83.1
25.2,75.8,18.2,996.1,123.5
17.0,48.6,28.1,1000.8,116.3
21.3,98.2,26.3,1008.8,183.8
28.0,70.1,14.4,995.1,122.4
34.9,40.9,19.4,998.4,53.9
25.3,47.1,6.1,1004.2,67.4
25.4,71.9,16.7,998.8,125.4
31.1,44.6,24.0,985.3,80.8
26.8,94.1,21.8,1024.3,146.1
27.0,92.4,14.2,1013.0,160.7
32.7,78.6,2.4,1004.0,100.0
25.4,64.8,12.9,982.0,104.6
20.3,81.1,12.1,1007.5,137.9
15.7,85.3,4.3,1007.9,107.7
23.0,74.4,21.8,1007.1,140.2
24.7,70.9,7.5,985.3,117.6
30.6,62.6,28.1,980.7,119.4
28.8,53.2,12.7,983.3,96.4
37.3,48.9,5.9,988.3,53.7
27.9,88.9,15.0,996.5,131.0
25.2,45.0,8.1,1010.9,73.5
24.1,56.4,5.9,1006.3,88.0
29.5,91.1,28.5,993.1,169.0
29.1,75.8,25.5,990.3,124.8
24.2,84.0,3.5,984.1,122.7
22.4,75.1,17.7,986.3,121.2
16.3,51.2,21.0,1019.5,120.2
28.2,83.8,29.8,999.1,146.9
18.9,73.3,26.5,989.4,158.6
30.5,77.2,3.9,992.7,118.6
28.8,89.6,3.2,1019.5,124.8
39.9,43.6,11.1,1013.9,50.5
18.0,81.8,14.2,1016.1,154.6
33.2,40.7,24.0,1009.6,97.6
33.8,82.0,13.2,1002.8,132.5
39.4,98.4,8.3,999.0,146.0
38.8,80.5,24.9,1011.1,135.2
26.9,81.8,21.4,1018.0,148.1
38.3,84.4,3.1,1013.5,107.5
38.7,95.2,18.1,1012.0,132.8
27.0,87.8,27.0,1019.6,183.0
39.5,75.3,14.5,993.9,107.7
38.2,76.2,12.0,994.9,118.5
33.5,76.3,16.3,992.3,125.9
29.8,81.1,4.6,1001.4,112.1
22.8,44.4,2.1,1021.9,63.4
29.9,61.7,21.4,995.2,127.9
38.2,92.9,4.5,998.7,128.4
32.8,70.8,17.4,1010.4,107.0
16.8,44.2,3.2,1015.8,55.6
38.4,49.9,21.2,993.8,74.1
15.6,57.2,11.0,981.6,111.1
25.7,40.3,20.7,987.6,91.8
24.4,92.1,5.5,1000.0,122.6
18.2,49.3,3.7,1016.3,68.7
32.6,65.4,20.4,984.2,98.2
15.1,49.0,9.0,1019.2,95.9
23.1,58.3,25.7,1014.9,139.6
38.2,71.9,4.2,993.9,67.4
26.4,67.2,24.2,1007.3,114.6
21.5,75.4,12.8,1008.8,124.6
18.3,92.1,10.5,986.4,151.3
32.9,83.7,9.2,980.6,119.0
17.9,78.2,21.1,991.3,138.4
30.3,43.9,25.0,1024.2,77.6
25.0,68.7,9.4,1024.1,99.1
15.4,82.0,23.0,1019.1,137.9
38.2,61.5,25.2,1006.8,112.6
25.9,87.4,23.0,995.3,140.1
23.2,97.6,3.8,991.9,116.7
19.5,88.0,23.0,1009.6,173.6
33.5,44.5,11.0,1018.0,68.0
21.7,65.3,19.8,995.5,133.9
38.3,46.0,18.1,1017.4,91.3
30.3,65.9,26.8,1011.4,113.0
25.4,48.0,12.2,990.8,73.1
17.7,67.9,15.8,1003.8,107.7
26.1,59.8,20.5,998.4,99.6
28.5,69.4,12.2,988.4,95.2
35.6,97.7,20.8,983.3,146.2
25.4,99.2,10.0,1000.8,146.3
37.8,50.8,28.5,1006.5,112.9
24.3,49.6,23.1,1020.8,85.0
24.2,75.4,29.6,1022.5,150.2
20.0,67.2,16.2,1009.9,112.8
38.8,63.3,15.3,996.6,77.2
33.4,79.6,12.3,996.5,99.8
34.9,60.8,22.0,983.1,110.2
27.9,49.9,8.5,1012.8,74.3
15.4,98.3,8.6,985.8,166.2
37.9,60.1,5.8,1010.2,57.7
21.4,78.5,26.7,985.6,167.4
27.7,68.0,9.1,994.6,103.3
22.6,47.9,21.6,982.1,86.4
36.7,96.8,5.6,1002.6,116.5
26.9,47.5,4.0,989.4,43.9
29.0,68.2,19.2,983.6,133.2
28.6,65.6,20.8,995.6,99.3
39.8,58.9,25.2,982.9,97.2
25.5,75.5,29.3,996.9,139.2
15.5,62.8,21.3,989.8,130.3
24.9,73.4,2.5,994.6,96.4
24.5,70.4,18.8,1016.7,127.3
39.1,73.8,10.2,993.2,96.8
22.5,57.8,23.6,995.9,134.6
24.2,48.1,2.6,985.9,74.1
24.6,45.5,27.9,984.7,107.7
20.0,45.7,10.5,1022.1,64.7
19.4,78.6,7.9,1022.8,107.7
18.7,87.2,29.4,1007.4,173.0
38.2,57.1,22.3,989.7,86.8
29.8,40.3,10.5,1022.5,44.6
15.1,47.3,16.6,994.0,106.6
16.4,76.3,24.1,1016.1,154.6
36.4,47.7,28.5,987.6,100.0
22.7,71.0,23.0,1002.2,152.1
30.1,91.3,27.1,1018.5,177.4
24.3,62.2,18.9,999.1,105.1
30.0,97.0,27.8,1007.2,182.2
19.3,98.7,15.6,1023.4,180.7
22.2,93.0,4.8,1012.0,135.9
35.5,59.3,27.5,1020.1,110.3
15.9,79.2,26.5,1017.2,158.1
16.5,51.2,22.6,980.2,115.3
23.6,60.7,2.2,986.5,93.3
39.9,43.2,22.2,1000.0,67.7
39.3,93.9,22.5,1012.3,167.8
22.1,79.4,18.4,1019.0,140.5
17.1,45.2,19.3,1006.2,84.6
16.2,93.2,9.7,994.1,135.9
22.1,46.8,29.8,985.7,119.8
27.3,54.0,7.2,982.5,65.0
28.9,61.7,20.3,993.1,111.8
28.6,67.1,13.1,991.0,111.7
31.9,77.9,10.9,1015.3,95.7
25.0,70.6,21.7,1014.9,142.4
16.1,40.8,2.5,1021.0,42.1
37.6,42.3,22.1,993.1,66.2
34.2,42.4,26.8,993.0,93.7
37.1,44.5,26.5,1010.5,88.4
37.8,56.2,11.1,994.6,81.1
32.0,79.3,24.1,986.2,133.3
20.8,48.8,3.2,1023.1,47.8
39.9,82.0,29.0,998.6,143.7
22.7,53.4,20.1,987.0,110.2
35.7,90.8,6.2,1019.5,100.5
29.6,87.3,8.5,1018.0,124.9
19.0,98.6,20.0,1011.4,165.2
35.6,43.4,3.3,1013.2,25.2
25.7,55.3,19.1,1002.6,92.3
25.4,53.5,14.0,993.9,89.5
22.1,88.1,10.8,998.2,126.3
28.9,75.1,12.8,1001.9,116.0
38.0,78.2,25.0,1006.8,140.8
34.5,43.3,4.0,994.7,49.4
16.5,95.9,26.8,1024.0,204.2
28.7,52.3,24.0,1004.4,91.5
39.4,99.1,25.5,1021.3,171.1
37.6,91.0,29.8,1019.1,172.5
32.6,42.3,12.9,1018.5,78.1
21.8,48.4,27.1,1000.9,123.8
38.0,93.5,7.8,1005.0,134.0
20.8,88.0,27.3,1012.4,152.7
22.9,84.4,25.6,1016.3,165.5
35.9,44.1,9.9,1001.8,53.9
22.3,50.1,11.3,1005.3,98.1
25.9,79.2,11.9,993.4,106.5
34.7,66.6,11.6,1019.1,81.2
39.3,75.4,2.9,1008.6,103.3
38.1,40.6,11.1,991.0,66.2
27.0,59.7,23.7,1008.5,97.0
29.5,93.6,3.7,1006.5,121.1
19.6,46.4,15.0,1002.3,82.0
34.9,88.4,15.6,1010.9,141.4
29.6,76.0,12.8,1014.6,110.5
29.2,92.0,14.4,1000.1,145.6
20.4,42.7,9.0,1002.7,53.4
21.5,47.1,5.3,1000.4,73.8
25.1,48.7,20.2,1008.8,77.8
27.3,54.6,24.4,994.8,112.2
34.5,62.4,9.0,1011.9,83.1
31.1,73.3,24.9,980.3,122.3
23.8,78.0,23.7,1011.0,139.6
31.6,66.2,23.6,994.7,109.8
27.6,78.8,13.3,1007.5,124.7
19.6,44.6,21.1,1021.7,77.3
27.0,60.9,6.4,993.2,76.3
31.9,73.3,13.1,989.4,125.2
27.0,46.5,28.0,988.6,102.9
36.8,92.0,3.6,1009.6,129.0
27.1,91.7,8.1,982.3,150.8
27.7,74.7,17.0,998.0,118.7
15.8,62.9,29.3,1020.0,144.0
20.8,50.6,17.5,1007.5,75.9
21.1,87.7,17.0,984.4,131.2
22.0,48.2,19.7,1014.4,106.7
28.6,95.0,12.6,1011.8,149.3
29.2,92.0,20.4,983.6,137.7
22.6,81.3,25.7,1001.9,147.1
36.3,94.9,18.8,1006.1,141.5
22.9,79.7,22.6,984.9,155.2
16.8,65.5,23.0,1006.7,122.7
20.8,57.4,16.6,984.3,115.4
38.1,44.1,18.1,1018.7,62.2
35.8,97.8,13.1,986.1,149.1
31.6,91.3,6.6,1024.3,142.4
38.1,89.6,19.2,1021.4,136.3
29.6,57.8,25.5,1016.3,122.3
21.0,88.7,12.6,986.5,123.1
19.4,98.1,21.7,980.1,172.5
38.2,44.2,22.1,1008.6,85.9
38.2,84.3,17.3,992.6,143.5
20.0,91.5,23.8,1024.3,153.7
16.5,52.5,22.3,1022.8,120.5
29.0,66.8,20.8,994.2,112.1
39.6,40.7,6.6,993.3,26.6
29.7,79.7,19.9,984.5,153.6
15.9,55.6,18.8,1021.7,123.8
33.9,62.5,17.3,1015.7,84.4
22.9,95.4,28.3,1007.9,196.7
21.9,98.4,19.8,999.9,159.8
39.1,73.9,8.7,1007.7,110.3
24.4,74.2,6.5,981.2,108.5
34.1,65.1,30.0,1008.6,124.2
30.9,79.8,5.0,1007.8,104.6
39.0,78.5,2.1,999.5,95.2
34.4,42.8,8.3,996.1,55.5
19.7,67.9,15.8,1012.7,99.7
20.8,79.5,24.8,982.8,149.3
37.5,96.4,16.0,1019.0,146.0
22.1,78.4,9.1,1003.6,136.0
30.8,90.2,17.3,1012.1,129.4
15.2,71.3,10.3,1008.3,114.5
27.0,45.5,28.8,1006.3,107.0
25.8,94.1,4.5,993.7,117.0
32.0,48.6,7.9,986.9,45.8
32.6,88.5,3.1,1018.1,125.1
32.0,60.0,2.8,1009.6,87.8
24.0,43.2,12.2,1007.9,86.0
19.3,94.4,15.3,1004.7,150.7
23.0,82.0,22.2,1010.8,156.3
37.2,83.1,8.9,1012.8,93.1
34.5,79.9,11.0,1016.0,98.8
38.9,96.1,16.6,1007.0,137.1
18.5,74.3,6.0,1015.3,121.9
33.5,53.6,8.7,980.9,88.9
29.5,95.0,14.7,1001.0,159.9
22.3,72.7,17.2,1017.7,140.9
38.3,99.4,7.4,986.2,151.1
25.3,52.7,8.6,1020.4,71.3
18.5,85.9,16.9,1011.7,143.0
34.0,66.0,22.6,992.6,125.1
21.5,50.4,5.4,988.1,65.5
37.4,61.5,13.6,982.8,70.5
36.8,47.2,20.8,989.5,88.9
26.0,58.1,18.4,995.7,122.5
30.6,92.6,27.5,1002.8,178.6
36.4,84.4,16.5,1016.2,126.9
19.0,89.7,15.9,1024.8,152.0
16.1,93.8,2.5,981.4,150.7
25.0,73.3,3.7,1023.6,116.6
23.0,85.6,4.9,1007.6,130.1
21.4,55.4,20.4,989.6,110.7
31.6,82.6,3.3,985.5,88.2
25.5,95.5,6.1,1017.9,126.1
31.5,99.2,28.1,981.1,175.8
29.2,66.3,4.6,993.1,96.1
23.6,42.7,4.4,982.7,53.4
30.5,66.6,29.5,996.1,134.7
25.8,59.2,21.8,994.6,112.9
22.5,58.4,8.7,1021.1,100.6
24.9,81.8,20.1,986.5,128.9
28.2,64.1,14.7,1012.8,114.4
15.0,55.0,24.4,1023.3,101.4
39.9,80.6,11.8,1003.9,132.0
20.8,73.6,6.8,1013.6,114.1
18.2,72.6,7.6,1023.3,96.0
29.7,42.6,28.7,993.2,77.8
30.2,77.4,6.0,989.4,119.2
33.6,87.4,10.3,1013.6,107.9
23.8,65.0,16.7,1019.0,115.2
18.9,93.5,16.6,986.0,162.2
29.0,59.4,2.2,1007.3,53.9
20.4,85.3,8.0,1015.1,135.6
32.6,40.4,20.3,994.6,82.0
16.0,76.1,23.6,1017.6,141.9
33.7,97.3,4.8,986.2,135.3
31.2,58.4,2.9,1008.5,50.3
31.9,82.8,18.5,1024.2,126.6
15.3,85.2,19.3,997.1,153.1
27.9,61.7,10.5,992.2,85.7
31.0,57.2,12.2,1011.1,79.7
19.2,77.4,28.1,1007.9,163.2
28.7,67.5,18.1,1012.8,132.1
22.4,43.2,14.6,1018.6,63.5
26.7,49.5,29.4,991.8,108.0
24.8,78.4,27.4,1016.9,136.3
30.1,69.2,11.2,1020.9,111.9
33.2,88.5,7.6,1023.4,110.1
19.0,43.5,22.2,1015.0,77.7
27.8,80.5,21.2,993.0,150.0
33.6,73.0,5.0,984.8,86.8
37.2,52.0,10.1,1003.6,87.8
33.1,82.4,19.6,995.9,120.0
33.3,51.2,26.9,980.6,96.7
19.4,79.8,12.1,1011.6,129.7
25.6,97.6,4.6,1000.1,125.2
18.2,83.9,13.2,1023.5,140.9
37.1,95.8,27.4,1012.5,179.7
29.2,88.9,20.6,1016.8,143.9
22.6,45.9,6.8,1007.5,83.7
29.1,61.4,20.3,1008.2,122.3
38.4,83.6,14.0,982.9,139.8
15.9,76.2,9.3,1017.2,129.7
26.6,78.2,22.4,1007.6,138.9
19.8,77.9,20.5,1001.0,142.5
18.9,90.1,27.2,996.4,156.8
31.3,60.3,4.2,999.0,66.2
22.5,54.5,3.3,1023.4,68.8
27.3,66.8,19.6,1020.3,105.6
33.7,71.3,15.8,1020.0,99.4
32.4,98.8,3.3,997.0,112.6
19.4,86.8,12.9,1002.6,130.4
35.1,79.4,14.1,1004.1,105.0
39.7,74.3,27.2,999.8,144.2
15.6,80.9,18.5,982.2,150.2
20.1,63.5,10.0,1000.3,86.0
34.1,95.9,22.9,996.8,153.5
39.8,52.2,10.9,1004.0,58.2
16.3,84.6,13.7,1023.0,158.0
34.2,72.3,13.1,1011.5,106.5
20.6,93.3,11.2,992.7,157.7
33.1,48.7,22.2,986.4,83.0
19.4,74.8,19.7,1016.7,118.1
34.0,98.2,13.2,1007.0,147.6
23.7,75.0,28.1,982.6,133.6
27.0,74.4,16.0,994.6,138.9
23.8,64.2,16.5,1009.7,122.5
29.3,58.6,14.5,986.7,79.5
29.3,61.9,18.4,1007.0,111.0
31.6,65.9,19.0,991.5,125.2
29.5,93.6,22.9,1022.9,170.6
19.2,93.3,17.5,1013.1,148.2
21.6,41.4,23.3,990.2,84.9
19.6,58.1,28.5,980.1,128.9
25.1,76.9,9.6,1020.4,129.7
34.4,99.7,19.2,999.6,171.5
36.8,74.8,14.5,1004.6,121.7
30.8,92.6,29.4,981.8,168.8
38.0,65.8,18.5,987.6,117.9
18.2,85.6,14.3,985.2,138.7
25.3,94.6,29.8,986.5,162.0
21.1,62.1,2.9,1017.4,68.4
21.9,66.4,3.0,1015.8,97.6
20.7,84.5,25.7,993.9,176.6
36.8,47.4,15.7,997.4,87.5
30.8,65.2,13.2,990.2,115.3
37.4,43.0,23.1,1023.5,94.0
19.2,78.2,12.2,994.1,108.1
18.9,70.9,3.7,1019.3,115.9
24.0,65.8,11.9,982.6,97.3
25.9,84.9,18.9,1024.7,149.6
21.1,85.0,26.9,1023.4,179.4
20.8,49.8,6.7,983.3,78.0
31.2,49.9,2.9,986.7,48.6
19.2,91.4,6.8,1009.2,139.4
23.5,78.5,23.1,994.5,159.7
32.9,77.7,22.5,998.5,123.8
24.2,47.4,24.1,981.8,113.7
39.9,77.4,24.0,1011.5,124.5
21.3,45.4,9.2,1000.9,57.8
34.1,45.2,13.0,989.0,47.3
19.3,73.9,17.0,986.5,117.6
38.7,96.9,10.8,1024.9,118.7
36.9,47.7,17.3,1000.7,85.4
24.3,80.2,24.8,1010.2,135.6
28.0,73.8,20.5,1023.2,116.2
31.2,92.6,2.3,1008.1,123.0
26.4,68.3,12.9,1015.4,90.4
33.6,88.3,11.1,1018.4,115.7
29.4,67.3,5.9,1001.8,85.5
17.5,80.9,25.3,1000.7,145.4
27.7,95.7,27.6,1009.8,184.2
34.6,90.5,10.3,994.3,134.4
38.7,97.3,16.4,1018.1,141.2
34.2,69.5,7.6,991.6,75.0
27.3,49.2,13.6,1024.2,98.1
25.4,41.5,28.9,1013.1,104.5
21.3,85.3,25.7,1012.9,145.1
16.1,69.5,8.5,996.2,106.4
34.0,98.0,30.0,987.6,185.3
15.7,98.0,28.6,1006.3,205.6
36.8,48.3,8.6,992.9,55.8
22.9,91.7,10.0,1024.4,145.4
33.0,71.1,28.3,995.3,131.1
30.9,72.0,20.8,990.4,143.0
20.3,79.6,5.4,1024.7,119.7
35.4,84.6,24.8,1005.6,135.3
25.0,60.5,24.4,997.7,138.7
17.6,41.7,23.8,997.0,78.4
25.5,55.9,5.4,1017.2,63.2
37.7,53.7,4.4,990.3,65.2
33.7,95.4,2.9,1006.1,121.2
37.1,40.1,29.6,988.0,94.7
28.8,60.5,11.8,995.1,85.7
20.5,79.4,28.9,993.6,143.3
22.5,77.6,14.0,1018.0,144.5
36.5,69.2,23.9,982.2,121.8
28.4,44.9,12.7,1018.5,74.6
36.7,94.8,14.2,1015.6,130.5
16.1,91.2,26.4,993.0,179.5
27.6,73.7,12.4,1001.6,125.8
26.2,51.2,19.2,1006.2,92.8
28.8,68.3,5.9,988.3,82.9
19.7,56.9,28.3,990.3,130.2
35.8,46.6,3.9,991.7,38.9
35.0,44.5,12.5,1020.1,52.8
39.3,70.0,16.2,1019.4,124.7
19.1,59.8,3.2,992.5,83.6
25.2,88.1,9.3,1015.8,115.3
35.3,86.1,4.2,1011.0,91.1
33.0,69.3,14.4,1004.9,97.7
32.4,86.4,4.0,1020.6,121.0
18.6,42.3,28.4,991.6,118.3
30.4,75.4,23.7,1008.5,130.8
29.4,64.3,15.2,1001.1,100.6
35.2,61.7,20.0,997.6,104.7
20.8,86.7,6.1,990.5,140.0
26.8,98.8,18.4,988.8,144.4
33.7,56.3,26.0,989.6,90.8
35.5,47.8,28.2,1002.4,97.3
15.9,61.9,7.5,1015.0,105.1
20.6,74.7,19.0,997.7,126.0
25.9,81.2,18.8,1000.5,144.3
32.2,58.2,24.1,993.7,125.6
24.4,60.8,19.2,1013.0,119.9
21.0,72.4,21.5,1015.2,140.9
17.4,69.7,21.9,1006.6,137.7
26.3,49.1,17.5,986.2,105.1
18.7,80.2,9.2,1005.4,140.2
20.1,52.5,19.3,1002.4,111.7
38.9,70.1,19.1,1003.5,111.3
29.1,58.6,21.6,1006.7,90.6
16.1,67.8,2.5,1006.2,84.8
24.7,94.6,15.8,1003.0,149.6
15.9,51.9,22.3,1001.7,126.0
33.3,56.2,12.4,1013.5,98.4
17.2,66.4,5.3,1022.6,90.1
23.2,89.3,19.4,988.0,153.6
26.4,58.3,23.3,1023.6,113.7
31.7,84.2,6.2,1005.5,101.0
28.6,89.7,8.6,1001.5,139.8
22.7,65.1,5.0,998.5,77.2
34.0,82.4,14.2,987.2,111.5
25.0,64.4,22.6,1002.1,124.9
23.6,94.0,25.0,1016.8,178.3
25.8,52.5,19.5,981.5,105.8
32.6,87.4,14.9,1003.4,129.6
25.2,96.5,20.1,1001.4,173.2
24.6,81.7,26.2,984.7,140.1
19.6,44.7,6.9,1008.9,45.4
38.4,90.6,21.5,982.5,140.7
18.9,62.1,25.1,1011.6,138.1
29.7,64.1,4.8,1009.8,90.6
31.4,44.3,19.5,999.0,82.9
37.5,87.9,4.8,989.7,125.7
31.7,83.0,7.8,991.5,106.3
20.8,67.5,20.1,980.2,126.3
36.2,46.2,11.1,1003.1,48.5
28.6,50.7,27.0,1007.9,106.8
20.0,74.5,5.2,1009.0,88.1
32.4,80.8,20.7,1008.1,152.2
18.8,86.4,9.9,998.1,145.4
34.9,79.2,15.1,991.4,124.7
33.9,73.6,25.8,989.1,137.2
19.3,43.1,20.0,1010.1,86.5
15.5,90.1,18.1,1012.2,158.2
24.7,69.7,23.5,1016.5,140.1
37.2,95.0,20.7,981.0,155.7
39.4,85.7,23.8,1007.0,126.8
26.1,88.7,11.2,1022.6,115.4
21.6,86.0,22.4,997.2,157.6
31.4,75.7,7.9,990.1,101.4
23.0,42.9,13.5,997.3,60.2
32.3,93.4,13.7,1020.1,160.0
33.3,97.0,6.5,1023.8,137.3
18.6,45.0,2.0,999.2,73.6
19.3,62.2,9.0,1018.9,91.5
16.4,55.1,10.4,1009.7,76.2
37.7,67.9,19.6,988.9,116.9
21.0,87.0,7.1,982.1,146.9
35.4,55.4,18.5,990.7,111.5
21.5,69.1,11.6,1020.0,124.3
34.7,81.4,11.6,1004.3,125.4
29.4,82.3,26.2,1017.0,157.0
36.0,80.6,27.9,1005.9,150.0
15.7,63.9,14.0,1016.3,96.0
24.1,75.0,13.1,1011.4,122.8
21.8,96.2,5.2,981.2,132.0
37.7,48.1,20.2,999.5,101.2
26.0,50.2,4.9,1013.8,62.8
23.3,75.4,5.8,1021.0,90.8
26.8,40.4,27.8,996.2,110.3
26.5,75.2,8.3,1020.5,113.3
19.0,87.0,10.9,1002.0,155.6
30.5,74.4,17.9,985.7,118.0
32.6,67.2,24.7,993.6,120.0
28.4,79.9,17.2,995.0,135.3
18.9,89.3,10.5,1024.3,157.0
15.2,79.0,6.6,1013.6,122.6
22.7,41.1,11.0,995.2,56.2
37.3,80.0,4.1,1004.4,108.1
22.8,53.5,2.7,1013.4,79.4
36.7,63.4,16.6,1002.9,88.6
35.0,66.0,28.6,1014.0,144.3
33.4,52.6,19.1,997.4,106.1
27.9,41.0,16.5,1023.1,91.4
20.2,56.8,17.8,1021.7,103.2
15.4,43.5,14.0,1001.9,90.6
15.4,69.1,13.2,996.7,120.6
29.9,95.9,12.8,988.2,159.1
15.6,86.3,6.2,1010.4,142.0
33.3,40.5,14.0,994.1,65.0
35.0,59.7,11.7,1018.1,96.5
25.8,85.3,10.7,994.0,113.7
19.9,69.3,19.3,986.8,143.0
26.1,77.2,9.6,981.5,126.3
20.9,43.0,23.3,984.3,100.5
15.5,49.7,5.6,996.9,78.9
26.7,75.0,4.7,991.6,111.3
37.7,57.8,27.7,983.2,95.5
34.8,80.3,3.1,988.2,92.1
29.1,43.3,7.3,1002.8,47.7
22.5,76.2,4.0,989.5,116.9
30.1,79.9,12.5,989.8,127.9
21.9,95.2,23.4,997.4,187.8
34.7,66.3,16.0,991.4,102.4
23.8,80.5,4.7,1008.3,92.3
25.1,68.0,8.3,1020.4,109.8
24.0,46.5,16.7,995.8,79.2
18.3,93.6,26.8,993.0,176.4
23.2,49.3,25.0,1011.2,100.0
35.2,78.0,25.4,987.4,122.7
34.2,71.6,2.1,1000.0,89.2
27.6,64.4,17.3,998.1,100.1
21.5,83.4,25.7,982.3,159.8
28.6,97.6,2.8,1008.3,130.7
32.7,68.8,16.8,1014.3,95.3
20.3,40.0,7.0,991.6,67.2
19.4,64.2,19.4,1001.0,119.0
31.1,69.4,20.0,981.5,131.0
37.0,56.1,28.4,1008.7,95.4
15.5,91.2,21.6,1003.2,171.8
29.6,64.5,4.7,1024.6,77.0
33.0,56.4,15.4,980.1,96.9
32.8,51.5,2.4,1024.0,70.8
15.4,60.9,7.2,1006.9,100.7
29.0,59.8,27.4,1000.1,121.2
21.1,61.4,28.9,1021.6,141.8
32.6,58.8,20.7,980.2,112.0
15.7,79.8,26.8,1009.6,147.3
33.5,83.3,4.7,994.2,96.3
39.9,45.3,8.2,1003.1,52.7
15.3,47.8,16.5,1000.8,106.3
23.0,72.8,25.6,987.5,154.1
25.7,67.2,16.6,988.1,127.0
37.8,80.9,3.5,987.7,80.2
36.4,72.3,23.4,1018.8,126.7
23.4,86.8,26.4,998.2,166.5
38.0,64.0,10.2,1018.6,93.9
23.8,46.9,24.9,1014.7,83.4
24.0,80.4,28.3,1001.4,139.3
20.6,67.9,26.2,1008.6,130.8
21.4,40.2,5.0,1020.0,66.4
37.6,42.8,11.3,1024.0,64.4
30.8,74.9,12.3,1019.2,118.1
33.2,94.5,7.8,1016.2,126.7
39.3,65.4,13.7,1003.4,101.0
19.5,58.3,10.0,1023.4,73.5
37.6,89.8,25.3,989.2,154.4
38.7,89.8,6.4,995.1,110.6
19.5,97.6,21.1,994.8,184.8
37.7,91.9,10.7,1006.3,146.7
17.5,96.3,26.8,1016.8,169.3
27.4,79.3,27.9,1023.7,136.2
29.3,54.8,26.2,1005.6,119.6
23.9,94.8,26.3,985.7,159.0
21.6,97.3,13.4,1007.7,152.9
29.6,62.7,4.5,1019.3,78.4
38.5,96.3,25.4,993.2,146.5
37.5,71.6,27.3,994.3,129.8
